micro_pre,micro_rec,micro_f1,macro_pre,macro_rec,macro_f1,avg_jaccard,comment
0.7847533632286996,0.8620689655172413,0.8215962441314555,0.8417222222222223,0.8653055555555557,0.8254355742296917,0.7631944444444446,
