micro_pre,micro_rec,micro_f1,macro_pre,macro_rec,macro_f1,avg_jaccard,comment
0.8873239436619719,0.6206896551724138,0.7304347826086957,0.8955555555555555,0.6992777777777778,0.7554285714285711,0.686,
