micro_pre,micro_rec,micro_f1,macro_pre,macro_rec,macro_f1,avg_jaccard,comment
0.9325153374233128,0.7487684729064039,0.8306010928961748,0.9322222222222223,0.7878055555555555,0.8269675324675323,0.7666944444444446,
