micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,jaccard
0.9114+-0.0194,0.7281+-0.0186,0.8094+-0.0165,0.9067+-0.0169,0.7707+-0.0200,0.8065+-0.0164,0.7401+-0.0173
