micro_pre,micro_rec,micro_f1,macro_pre,macro_rec,macro_f1,avg_jaccard,comment
0.8045977011494253,0.6896551724137931,0.7427055702917771,0.8449166666666668,0.7401666666666668,0.7608546453546452,0.6924166666666668,
