micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,jaccard
0.0000+-0.0000,0.0000+-0.0000,0.0000+-0.0000,0.0000+-0.0000,0.0000+-0.0000,0.0000+-0.0000,0.0000+-0.0000
