micro_pre,micro_rec,micro_f1,macro_pre,macro_rec,macro_f1,avg_jaccard,comment
0.8146067415730337,0.7142857142857143,0.7611548556430446,0.8388888888888889,0.7592222222222221,0.7687619047619045,0.7004444444444445,
