micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,jaccard
0.0650+-0.0381,0.0532+-0.0311,0.0571+-0.0316,0.0563+-0.0284,0.0559+-0.0321,0.0539+-0.0297,0.0502+-0.0284
