micro_pre,micro_rec,micro_f1,macro_pre,macro_rec,macro_f1,avg_jaccard,comment
0.7358857142857143,0.6604102564102564,0.6961081081081081,0.7733333333333334,0.7013055555555556,0.7086616161616159,0.6387976190476191,
