micro_pre,micro_rec,micro_f1,macro_pre,macro_rec,macro_f1,avg_jaccard,comment
0.8450704225352113,0.5911330049261084,0.6956521739130436,0.8825,0.6806111111111112,0.731095238095238,0.6587777777777778,
