micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,jaccard
0.9110+-0.0228,0.7133+-0.0161,0.8000+-0.0158,0.8976+-0.0260,0.7493+-0.0177,0.7922+-0.0200,0.7277+-0.0180
