micro_pre,micro_rec,micro_f1,macro_pre,macro_rec,macro_f1,avg_jaccard,comment
0.7394545454545455,0.8134,0.7746666666666666,0.7586666666666669,0.8112222222222223,0.7546310584839993,0.6852222222222224,
