micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,jaccard
0.8518+-0.0231,0.7468+-0.0176,0.7958+-0.0189,0.8776+-0.0121,0.7961+-0.0146,0.8073+-0.0161,0.7413+-0.0185
