micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,jaccard
0.8971+-0.0131,0.7468+-0.0133,0.8150+-0.0117,0.9009+-0.0146,0.7776+-0.0198,0.8087+-0.0178,0.7455+-0.0193
